	i	j	t
1525	1	21	4305
1526	1	21	4343
1527	1	21	4487
1528	1	21	4730
1529	1	21	4813
1530	1	21	5170
1531	1	21	5211
1532	1	21	5618
1533	1	21	5682
1534	1	21	5963
1535	1	21	6166
1536	1	21	6229
1537	1	21	6516
1538	1	21	6837
1539	1	21	7221
1540	2	264	28
1541	2	264	306
1542	2	264	322
1543	2	264	1013
1544	2	264	1037
1545	2	264	1163
1546	2	264	1171
1547	2	264	1997
1548	2	264	2134
1549	2	264	2337
1550	2	264	2341
1551	2	264	2344
1552	2	264	2530
1553	2	264	2881
1554	2	264	2907
1555	2	264	2944
1556	2	264	3050
1557	2	264	3416
1558	2	264	3540
1559	2	264	3592
1560	2	264	3605
1561	2	264	3643
1562	2	264	3976
1563	2	264	4328
1564	2	264	4464
1565	2	264	4468
1566	2	264	4484
1567	2	264	4519
1568	2	264	4544
1569	2	264	4900
1570	2	264	5492
1571	2	264	5768
1572	2	264	5793
1573	2	264	5873
1574	2	264	5964
1575	2	264	6503
1576	2	264	6553
1577	2	264	6606
1578	2	264	6669
1579	130	264	205
1580	130	264	345
1581	130	264	549
1582	130	264	611
1583	130	264	716
1584	130	264	789
1585	130	264	930
1586	130	264	969
1587	130	264	1034
1588	130	264	1037
1589	130	264	1155
1590	130	264	1255
1591	130	264	1323
1592	130	264	1420
1593	130	264	1794
1594	130	264	1800
1595	130	264	2035
1596	130	264	2161
1597	130	264	2710
1598	130	264	2762
1599	130	264	2836
1600	130	264	3265
1601	130	264	4314
1602	130	264	4494
1603	130	264	4583
1604	130	264	5026
1605	130	264	5300
1606	130	264	5457
1607	130	264	5469
1608	130	264	5508
1609	130	264	5883
1610	130	264	6322
1611	130	264	6455
1612	127	264	375
1613	127	264	580
1614	127	264	1265
1615	127	264	1291
1616	127	264	1298
1617	127	264	1469
1618	127	264	1473
1619	127	264	1556
1620	127	264	2019
1621	127	264	2261
1622	127	264	2381
1623	127	264	2400
1624	127	264	2422
1625	127	264	2615
1626	127	264	2842
1627	127	264	2864
1628	127	264	2970
1629	127	264	3118
1630	127	264	3268
1631	127	264	3269
1632	127	264	3382
1633	127	264	3858
1634	127	264	3991
1635	127	264	4371
1636	127	264	4488
1637	127	264	4829
1638	127	264	5245
1639	127	264	5442
1640	127	264	6026
1641	127	264	6144
1642	127	264	6151
1643	127	264	6195
1644	127	264	6214
1645	127	264	6501
1646	127	264	6595
1647	225	259	52
1648	225	259	55
1649	225	259	774
1650	225	259	915
1651	225	259	1134
1652	225	259	1518
1653	225	259	1637
1654	225	259	1727
1655	225	259	1800
1656	225	259	1821
1657	225	259	1952
1658	225	259	1952
1659	225	259	2023
1660	225	259	2181
1661	225	259	2376
1662	225	259	2391
1663	225	259	2445
1664	225	259	2785
1665	225	259	2964
1666	225	259	3447
1667	225	259	3991
1668	225	259	4282
1669	225	259	4534
1670	225	259	4542
1671	225	259	4691
1672	225	259	5409
1673	225	259	5584
1674	225	259	5601
1675	225	259	5916
1676	225	259	6053
1677	225	259	6069
1678	225	259	6099
1679	225	259	6132
1680	225	259	6583
1681	29	279	19
1682	29	279	124
1683	29	279	135
1684	29	279	355
1685	29	279	539
1686	29	279	591
1687	29	279	591
1688	29	279	757
1689	29	279	769
1690	29	279	1189
1691	29	279	1269
1692	29	279	1679
1693	29	279	1999
1694	29	279	2412
1695	29	279	2525
1696	29	279	2622
1697	29	279	2885
1698	29	279	3361
1699	29	279	3648
1700	29	279	3676
1701	29	279	4009
1702	29	279	4359
1703	29	279	4574
1704	29	279	4698
1705	29	279	4836
1706	29	279	5016
1707	29	279	5301
1708	29	279	5441
1709	29	279	5824
1710	29	279	5846
1711	29	279	5928
1712	29	279	6537
1713	29	279	7092
1714	78	85	378
1715	78	85	394
1716	78	85	559
1717	78	85	952
1718	78	85	974
1719	78	85	1364
1720	78	85	1477
1721	78	85	2166
1722	78	85	2532
1723	78	85	2574
1724	78	85	2725
1725	78	85	2775
1726	78	85	3269
1727	78	85	3353
1728	78	85	3455
1729	78	85	3463
1730	78	85	3465
1731	78	85	4362
1732	78	85	4789
1733	78	85	5149
1734	78	85	5168
1735	78	85	5374
1736	78	85	5759
1737	78	85	5849
1738	78	85	5974
1739	78	85	6032
1740	78	85	6161
1741	78	85	6163
1742	78	85	6208
1743	78	85	6370
1744	78	85	6381
1745	78	85	6453
1746	78	85	6742
1747	142	155	9
1748	142	155	226
1749	142	155	353
1750	142	155	454
1751	142	155	482
1752	142	155	588
1753	142	155	618
1754	142	155	642
1755	142	155	770
1756	142	155	785
1757	142	155	798
1758	142	155	1190
1759	142	155	1224
1760	142	155	1259
1761	142	155	1316
1762	142	155	1762
1763	142	155	1969
1764	142	155	2583
1765	142	155	2823
1766	142	155	2824
1767	142	155	3139
1768	142	155	4261
1769	142	155	4353
1770	142	155	5149
1771	142	155	5360
1772	142	155	5518
1773	142	155	5600
1774	142	155	5614
1775	142	155	5902
1776	142	155	6148
1777	142	155	6158
1778	142	155	6436
1779	142	155	7249
1780	58	86	342
1781	58	86	752
1782	58	86	1007
1783	58	86	1071
1784	58	86	1128
1785	58	86	1175
1786	58	86	1253
1787	58	86	1587
1788	58	86	1615
1789	58	86	1738
1790	58	86	1882
1791	58	86	2008
1792	58	86	2109
1793	58	86	2461
1794	58	86	2650
1795	58	86	2857
1796	58	86	2984
1797	58	86	3020
1798	58	86	3217
1799	58	86	3538
1800	58	86	4240
1801	58	86	4369
1802	58	86	4860
1803	58	86	5591
1804	58	86	5883
1805	58	86	5960
1806	58	86	6163
1807	58	86	6361
1808	16	162	180
1809	16	162	392
1810	16	162	438
1811	16	162	559
1812	16	162	736
1813	16	162	1206
1814	16	162	1280
1815	16	162	1396
1816	16	162	1986
1817	16	162	1998
1818	16	162	2013
1819	16	162	2053
1820	16	162	2411
1821	16	162	2722
1822	16	162	2854
1823	16	162	2865
1824	16	162	3432
1825	16	162	3489
1826	16	162	3568
1827	16	162	3809
1828	16	162	3951
1829	16	162	4498
1830	16	162	4697
1831	16	162	4867
1832	16	162	4884
1833	16	162	5415
1834	16	162	5454
1835	16	162	5476
1836	16	162	5859
1837	16	162	6173
1838	16	162	6366
1839	16	162	6495
1840	16	162	6496
1841	16	162	6623
1842	43	132	191
1843	43	132	339
1844	43	132	563
1845	43	132	1296
1846	43	132	1464
1847	43	132	1663
1848	43	132	1963
1849	43	132	2659
1850	43	132	2670
1851	43	132	2785
1852	43	132	2822
1853	43	132	2906
1854	43	132	3523
1855	43	132	3610
1856	43	132	3810
1857	43	132	4166
1858	43	132	4477
1859	43	132	4515
1860	43	132	4802
1861	43	132	4897
1862	43	132	5416
1863	43	132	5595
1864	43	132	5621
1865	43	132	5624
1866	43	132	5978
1867	43	132	6083
1868	129	135	17
1869	129	135	134
1870	129	135	196
1871	129	135	473
1872	129	135	937
1873	129	135	1409
1874	129	135	1715
1875	129	135	1760
1876	129	135	1814
1877	129	135	2088
1878	129	135	2350
1879	129	135	2353
1880	129	135	2371
1881	129	135	2623
1882	129	135	2704
1883	129	135	2722
1884	129	135	2824
1885	129	135	2907
1886	129	135	2975
1887	129	135	3229
1888	129	135	3243
1889	129	135	3833
1890	129	135	4259
1891	129	135	4328
1892	129	135	4355
1893	129	135	4394
1894	129	135	4779
1895	129	135	5125
1896	129	135	5478
1897	129	135	5557
1898	129	135	6012
1899	129	135	6160
1900	129	135	6262
1901	129	135	6312
1902	129	135	6491
1903	40	47	250
1904	40	47	275
1905	40	47	379
1906	40	47	384
1907	40	47	594
1908	40	47	765
1909	40	47	781
1910	40	47	1230
1911	40	47	1252
1912	40	47	1307
1913	40	47	1439
1914	40	47	1738
1915	40	47	1747
1916	40	47	2367
1917	40	47	2377
1918	40	47	2519
1919	40	47	2526
1920	40	47	2647
1921	40	47	2831
1922	40	47	3277
1923	40	47	3798
1924	40	47	4460
1925	40	47	4588
1926	40	47	4681
1927	40	47	5569
1928	40	47	5683
1929	40	47	6206
1930	40	47	6573
1931	112	205	42
1932	112	205	279
1933	112	205	533
1934	112	205	717
1935	112	205	978
1936	112	205	1087
1937	112	205	1089
1938	112	205	1144
1939	112	205	1188
1940	112	205	1219
1941	112	205	1309
1942	112	205	1360
1943	112	205	1554
1944	112	205	1657
1945	112	205	1684
1946	112	205	1738
1947	112	205	1794
1948	112	205	2002
1949	112	205	2228
1950	112	205	2262
1951	112	205	2599
1952	112	205	2706
1953	112	205	3255
1954	112	205	4015
1955	112	205	4216
1956	112	205	5694
1957	112	205	5821
1958	112	205	6126
1959	112	205	6196
1960	112	205	6199
1961	112	205	6336
1962	112	205	6424
1963	112	205	6458
1964	112	205	6522
1965	210	224	174
1966	210	224	229
1967	210	224	249
1968	210	224	425
1969	210	224	997
1970	210	224	1127
1971	210	224	1229
1972	210	224	1644
1973	210	224	1782
1974	210	224	1955
1975	210	224	2031
1976	210	224	2133
1977	210	224	2405
1978	210	224	2482
1979	210	224	2656
1980	210	224	2898
1981	210	224	3237
1982	210	224	3375
1983	210	224	3390
1984	210	224	3432
1985	210	224	3708
1986	210	224	4002
1987	210	224	4256
1988	210	224	4372
1989	210	224	4616
1990	210	224	6029
1991	210	224	6207
1992	210	224	6438
1993	210	224	6557
1994	210	224	7235
1995	14	260	246
1996	14	260	341
1997	14	260	387
1998	14	260	400
1999	14	260	402
2000	14	260	1288
2001	14	260	1446
2002	14	260	1478
2003	14	260	1941
2004	14	260	2003
2005	14	260	2222
2006	14	260	2237
2007	14	260	2378
2008	14	260	2394
2009	14	260	2492
2010	14	260	2604
2011	14	260	2648
2012	14	260	2694
2013	14	260	2918
2014	14	260	2921
2015	14	260	3181
2016	14	260	3217
2017	14	260	3456
2018	14	260	3510
2019	14	260	3648
2020	14	260	3871
2021	14	260	4072
2022	14	260	4144
2023	14	260	4189
2024	14	260	4302
2025	14	260	4538
2026	14	260	4552
2027	14	260	4712
2028	14	260	4725
2029	14	260	4804
2030	14	260	4866
2031	14	260	5009
2032	14	260	5072
2033	14	260	5867
2034	14	260	5912
2035	14	260	6172
2036	14	260	6189
2037	14	260	6234
2038	14	260	6466
2039	14	260	7041
2040	14	260	7150
2041	14	260	7171
2042	197	226	65
2043	197	226	131
2044	197	226	438
2045	197	226	687
2046	197	226	771
2047	197	226	1030
2048	197	226	1067
2049	197	226	1471
2050	197	226	1558
2051	197	226	1574
2052	197	226	1619
2053	197	226	1642
2054	197	226	1862
2055	197	226	1997
2056	197	226	2260
2057	197	226	2739
2058	197	226	2903
2059	197	226	3188
2060	197	226	3383
2061	197	226	3438
2062	197	226	3737
2063	197	226	4011
2064	197	226	4167
2065	197	226	4275
2066	197	226	4280
2067	197	226	4722
2068	197	226	4925
2069	197	226	5059
2070	197	226	5923
2071	197	226	6119
2072	197	226	7079
2073	197	226	7288
2074	94	226	275
2075	94	226	349
2076	94	226	489
2077	94	226	504
2078	94	226	511
2079	94	226	574
2080	94	226	927
2081	94	226	939
2082	94	226	947
2083	94	226	1019
2084	94	226	1060
2085	94	226	1222
2086	94	226	1272
2087	94	226	1464
2088	94	226	1610
2089	94	226	1655
2090	94	226	1793
2091	94	226	2689
2092	94	226	2851
2093	94	226	3228
2094	94	226	3311
2095	94	226	3574
2096	94	226	4382
2097	94	226	5274
2098	94	226	5346
2099	94	226	5585
2100	94	226	5623
2101	94	226	5689
2102	94	226	6133
2103	94	226	6584
2104	1	240	13
2105	1	240	356
2106	1	240	384
2107	1	240	524
2108	1	240	760
2109	1	240	1131
2110	1	240	1155
2111	1	240	1440
2112	1	240	2310
2113	1	240	2972
2114	1	240	3030
2115	1	240	3311
2116	1	240	3439
2117	1	240	4497
2118	1	240	4535
2119	1	240	4775
2120	1	240	5184
2121	1	240	5229
2122	1	240	5789
2123	1	240	6112
2124	1	240	6167
2125	1	240	6228
2126	1	240	6340
2127	1	240	6467
2128	1	240	6507
2129	1	240	7082
2130	186	212	9
2131	186	212	249
2132	186	212	648
2133	186	212	810
2134	186	212	1092
2135	186	212	1167
2136	186	212	1484
2137	186	212	1811
2138	186	212	1908
2139	186	212	2275
2140	186	212	2834
2141	186	212	2920
2142	186	212	3035
2143	186	212	3169
2144	186	212	3226
2145	186	212	4239
2146	186	212	4344
2147	186	212	4616
2148	186	212	4736
2149	186	212	5166
2150	186	212	5557
2151	186	212	5932
2152	186	212	5971
2153	186	212	6021
2154	186	212	6117
2155	186	212	6228
2156	186	212	6450
2157	89	268	280
2158	89	268	324
2159	89	268	382
2160	89	268	593
2161	89	268	761
2162	89	268	862
2163	89	268	1462
2164	89	268	2029
2165	89	268	2151
2166	89	268	2419
2167	89	268	2526
2168	89	268	2924
2169	89	268	3175
2170	89	268	4165
2171	89	268	4519
2172	89	268	4849
2173	89	268	5284
2174	89	268	5424
2175	89	268	5500
2176	89	268	5956
2177	89	268	6130
2178	89	268	6157
2179	89	268	6278
2180	89	268	6454
2181	136	186	25
2182	136	186	162
2183	136	186	234
2184	136	186	401
2185	136	186	575
2186	136	186	582
2187	136	186	636
2188	136	186	987
2189	136	186	1030
2190	136	186	1112
2191	136	186	1163
2192	136	186	1417
2193	136	186	1840
2194	136	186	1864
2195	136	186	1995
2196	136	186	2012
2197	136	186	2019
2198	136	186	2021
2199	136	186	2210
2200	136	186	2302
2201	136	186	2673
2202	136	186	3253
2203	136	186	4470
2204	136	186	5060
2205	136	186	5865
2206	136	186	5926
2207	136	186	6073
2208	136	186	6104
2209	136	186	6193
2210	136	186	6197
2211	136	186	6205
2212	136	186	6458
2213	136	186	6569
2214	136	186	6680
2215	241	263	169
2216	241	263	184
2217	241	263	349
2218	241	263	549
2219	241	263	911
2220	241	263	917
2221	241	263	1296
2222	241	263	1456
2223	241	263	1542
2224	241	263	1726
2225	241	263	1986
2226	241	263	2167
2227	241	263	2229
2228	241	263	2280
2229	241	263	2372
2230	241	263	2748
2231	241	263	3179
2232	241	263	3189
2233	241	263	3422
2234	241	263	3905
2235	241	263	4240
2236	241	263	4335
2237	241	263	4539
2238	241	263	4691
2239	241	263	5740
2240	241	263	6157
2241	241	263	6162
2242	241	263	6241
2243	241	263	6775
2244	321	325	405
2245	321	325	805
2246	321	325	847
2247	321	325	938
2248	321	325	1232
2249	321	325	1244
2250	321	325	1523
2251	321	325	2006
2252	321	325	2221
2253	321	325	2369
2254	321	325	2401
2255	321	325	2500
2256	321	325	2557
2257	321	325	2773
2258	321	325	2778
2259	321	325	2891
2260	321	325	2895
2261	321	325	3224
2262	321	325	4051
2263	321	325	4433
2264	321	325	4558
2265	321	325	4560
2266	321	325	4729
2267	321	325	4873
2268	321	325	4882
2269	321	325	4976
2270	321	325	6065
2271	321	325	6076
2272	321	325	6082
2273	321	325	6147
2274	321	325	6576
2275	321	325	6682
2276	195	210	529
2277	195	210	620
2278	195	210	1270
2279	195	210	1296
2280	195	210	1301
2281	195	210	2028
2282	195	210	2098
2283	195	210	2190
2284	195	210	3410
2285	195	210	4198
2286	195	210	4419
2287	195	210	4476
2288	195	210	4885
2289	195	210	5234
2290	195	210	5270
2291	195	210	6208
2292	195	210	6425
2293	195	210	7236
2294	43	179	18
2295	43	179	145
2296	43	179	524
2297	43	179	689
2298	43	179	1202
2299	43	179	1302
2300	43	179	1498
2301	43	179	1512
2302	43	179	1538
2303	43	179	1555
2304	43	179	1591
2305	43	179	1834
2306	43	179	1918
2307	43	179	2008
2308	43	179	2041
2309	43	179	2388
2310	43	179	2667
2311	43	179	2721
2312	43	179	2823
2313	43	179	2957
2314	43	179	2988
2315	43	179	2996
2316	43	179	3125
2317	43	179	3473
2318	43	179	3847
2319	43	179	4006
2320	43	179	4211
2321	43	179	4453
2322	43	179	4851
2323	43	179	5568
2324	43	179	5734
2325	43	179	6170
2326	43	179	6202
2327	43	179	6451
2328	43	179	6508
2329	43	179	6530
2330	43	179	6646
2331	43	179	6990
2332	43	179	7007
2333	294	318	55
2334	294	318	379
2335	294	318	398
2336	294	318	407
2337	294	318	1129
2338	294	318	1340
2339	294	318	1507
2340	294	318	1670
2341	294	318	2146
2342	294	318	2264
2343	294	318	2709
2344	294	318	2764
2345	294	318	2839
2346	294	318	2944
2347	294	318	2959
2348	294	318	2997
2349	294	318	3183
2350	294	318	3509
2351	294	318	4238
2352	294	318	4402
2353	294	318	4485
2354	294	318	6243
2355	294	318	6272
2356	294	318	6369
2357	294	318	6651
2358	294	318	7179
2359	94	210	105
2360	94	210	378
2361	94	210	735
2362	94	210	874
2363	94	210	909
2364	94	210	1012
2365	94	210	1151
2366	94	210	1251
2367	94	210	1502
2368	94	210	1557
2369	94	210	1805
2370	94	210	1840
2371	94	210	1972
2372	94	210	2540
2373	94	210	2805
2374	94	210	2837
2375	94	210	2868
2376	94	210	2870
2377	94	210	3581
2378	94	210	3872
2379	94	210	4213
2380	94	210	4325
2381	94	210	4334
2382	94	210	4466
2383	94	210	4531
2384	94	210	4553
2385	94	210	4902
2386	94	210	5099
2387	94	210	5133
2388	94	210	5223
2389	94	210	5432
2390	94	210	6011
2391	94	210	6134
2392	94	210	6157
2393	94	210	6158
2394	94	210	6584
2395	94	210	6664
2396	21	263	27
2397	21	263	46
2398	21	263	227
2399	21	263	304
2400	21	263	327
2401	21	263	420
2402	21	263	441
2403	21	263	562
2404	21	263	588
2405	21	263	640
2406	21	263	709
2407	21	263	919
2408	21	263	1325
2409	21	263	1472
2410	21	263	1589
2411	21	263	1913
2412	21	263	2157
2413	21	263	2300
2414	21	263	2375
2415	21	263	2530
2416	21	263	2844
2417	21	263	3112
2418	21	263	3541
2419	21	263	4202
2420	21	263	4213
2421	21	263	4764
2422	21	263	5054
2423	21	263	5503
2424	21	263	5520
2425	21	263	5626
2426	21	263	5792
2427	21	263	5919
2428	21	263	5937
2429	21	263	6021
2430	21	263	6114
2431	21	263	6229
2432	21	263	6281
2433	21	263	6334
2434	21	263	7032
2435	21	263	7235
2436	72	98	58
2437	72	98	886
2438	72	98	936
2439	72	98	1185
2440	72	98	1490
2441	72	98	1593
2442	72	98	1840
2443	72	98	2794
2444	72	98	2852
2445	72	98	3204
2446	72	98	3235
2447	72	98	4025
2448	72	98	4247
2449	72	98	4351
2450	72	98	4548
2451	72	98	4875
2452	72	98	5063
2453	72	98	5137
2454	72	98	5395
2455	72	98	5914
2456	72	98	5965
2457	72	98	5994
2458	72	98	6086
2459	72	98	6334
2460	72	98	7068
2461	46	135	602
2462	46	135	959
2463	46	135	983
2464	46	135	1121
2465	46	135	1138
2466	46	135	1338
2467	46	135	1578
2468	46	135	1605
2469	46	135	1628
2470	46	135	1784
2471	46	135	2102
2472	46	135	2281
2473	46	135	2764
2474	46	135	3011
2475	46	135	3013
2476	46	135	3416
2477	46	135	3638
2478	46	135	3754
2479	46	135	4806
2480	46	135	4983
2481	46	135	5001
2482	46	135	5052
2483	46	135	5063
2484	46	135	5389
2485	46	135	6018
2486	46	135	6144
2487	46	135	6236
2488	46	135	6295
2489	46	135	6438
2490	46	135	6596
2491	46	135	6606
2492	72	105	12
2493	72	105	15
2494	72	105	159
2495	72	105	409
2496	72	105	486
2497	72	105	938
2498	72	105	1284
2499	72	105	1502
2500	72	105	1578
2501	72	105	1588
2502	72	105	1813
2503	72	105	1854
2504	72	105	2189
2505	72	105	2450
2506	72	105	3021
2507	72	105	3275
2508	72	105	3386
2509	72	105	3403
2510	72	105	3417
2511	72	105	3494
2512	72	105	3548
2513	72	105	3909
2514	72	105	4140
2515	72	105	4226
2516	72	105	4711
2517	72	105	4732
2518	72	105	4781
2519	72	105	5246
2520	72	105	5880
2521	72	105	6102
2522	72	105	6147
2523	72	105	6756
2524	72	105	6767
2525	72	105	6792
2526	75	95	327
2527	75	95	1113
2528	75	95	1283
2529	75	95	1374
2530	75	95	1376
2531	75	95	1425
2532	75	95	1909
2533	75	95	2018
2534	75	95	2294
2535	75	95	2467
2536	75	95	2549
2537	75	95	2860
2538	75	95	2913
2539	75	95	3042
2540	75	95	4025
2541	75	95	4261
2542	75	95	4394
2543	75	95	4538
2544	75	95	4734
2545	75	95	4908
2546	75	95	5063
2547	75	95	5069
2548	75	95	5260
2549	75	95	5307
2550	75	95	5421
2551	75	95	5440
2552	75	95	5543
2553	75	95	5560
2554	75	95	5596
2555	75	95	6677
2556	75	95	6747
2557	140	275	213
2558	140	275	300
2559	140	275	543
2560	140	275	780
2561	140	275	856
2562	140	275	966
2563	140	275	1252
2564	140	275	1301
2565	140	275	1634
2566	140	275	1698
2567	140	275	1731
2568	140	275	1820
2569	140	275	1904
2570	140	275	2574
2571	140	275	2587
2572	140	275	2756
2573	140	275	2793
2574	140	275	3191
2575	140	275	3746
2576	140	275	4024
2577	140	275	4399
2578	140	275	4528
2579	140	275	4535
2580	140	275	5211
2581	140	275	5316
2582	140	275	5481
2583	140	275	5611
2584	140	275	6137
2585	140	275	7090
2586	5	273	80
2587	5	273	141
2588	5	273	408
2589	5	273	1289
2590	5	273	1298
2591	5	273	1396
2592	5	273	1555
2593	5	273	1744
2594	5	273	1796
2595	5	273	1806
2596	5	273	2147
2597	5	273	2975
2598	5	273	3416
2599	5	273	3616
2600	5	273	3949
2601	5	273	4279
2602	5	273	4407
2603	5	273	4756
2604	5	273	5216
2605	5	273	5699
2606	5	273	5789
2607	5	273	5797
2608	5	273	6109
2609	5	273	6747
2610	39	109	128
2611	39	109	332
2612	39	109	404
2613	39	109	439
2614	39	109	466
2615	39	109	490
2616	39	109	1196
2617	39	109	1535
2618	39	109	1577
2619	39	109	1719
2620	39	109	1823
2621	39	109	2215
2622	39	109	2388
2623	39	109	2431
2624	39	109	2580
2625	39	109	2807
2626	39	109	2845
2627	39	109	2877
2628	39	109	3177
2629	39	109	3337
2630	39	109	3436
2631	39	109	4486
2632	39	109	5615
2633	39	109	6088
2634	39	109	6093
2635	39	109	6165
2636	39	109	6488
2637	39	109	6810
2638	135	147	398
2639	135	147	594
2640	135	147	773
2641	135	147	910
2642	135	147	920
2643	135	147	920
2644	135	147	1288
2645	135	147	1434
2646	135	147	2025
2647	135	147	2214
2648	135	147	2247
2649	135	147	2558
2650	135	147	2731
2651	135	147	2890
2652	135	147	3496
2653	135	147	3656
2654	135	147	3663
2655	135	147	3664
2656	135	147	3722
2657	135	147	3899
2658	135	147	4242
2659	135	147	4474
2660	135	147	4486
2661	135	147	4511
2662	135	147	4526
2663	135	147	5041
2664	135	147	5065
2665	135	147	5137
2666	135	147	5284
2667	135	147	5821
2668	135	147	5963
2669	135	147	6272
2670	135	147	6295
2671	135	147	7137
2672	195	234	135
2673	195	234	162
2674	195	234	409
2675	195	234	475
2676	195	234	593
2677	195	234	604
2678	195	234	826
2679	195	234	1107
2680	195	234	1178
2681	195	234	1197
2682	195	234	1618
2683	195	234	2276
2684	195	234	2627
2685	195	234	3164
2686	195	234	3226
2687	195	234	3857
2688	195	234	4522
2689	195	234	4548
2690	195	234	5333
2691	195	234	5432
2692	195	234	5638
2693	195	234	5783
2694	195	234	5993
2695	195	234	6027
2696	195	234	6513
2697	195	234	6718
2698	195	234	6828
2699	195	234	7282
2700	197	234	28
2701	197	234	223
2702	197	234	257
2703	197	234	400
2704	197	234	480
2705	197	234	824
2706	197	234	888
2707	197	234	1120
2708	197	234	1316
2709	197	234	1392
2710	197	234	1424
2711	197	234	1621
2712	197	234	1851
2713	197	234	1962
2714	197	234	2010
2715	197	234	2141
2716	197	234	2758
2717	197	234	2766
